name	Beta-lactamase (not ESBL or carbapenemase)	Tetracycline	Gentamicin	Penicillin resistance (Staphylococcus aureus)	Streptomycin	Other antimicrobial	ESBL (AmpC type)	Chloramphenicol	Mupirocin	Kanamycin	Macrolide	Sulfonamide	Other aminoglycoside resistance (non-RMT)	Carbapenemase	Colistin	Carbapenemase (MBL)	Rifamycin	Aminoglycosides (Ribosomal methyltransferase)	ESBL	Lincosamides	Amikacin/Kanamycin/Tobramycin	Amikacin/Kanamycin/Tobramycin/Quinolone	Amikacin/Kanamycin	Nitroimidazole	Trimethoprim	Phenicol/Quinolone	Quinolone	Beta-lactamase (unknown spectrum)	Vancomycin	Chloramphenicol/Florfenicol	Fosfomycin	Amikacin/Gentamicin/Kanamycin/Tobramycin	Lincosamide/Streptogramin	Kanamycin/Tobramycin	Lincosamide/Macrolide/Streptogramin	Gentamicin/Kanamycin/Tobramycin	Gentamicin/Tobramycin/Apramycin	Erythromycin
NC_002757																																						
NC_020979																																						
CP004137																																						
CP032188																																						
LT994838																																						
CP022554																																						
CP019990																																						
MK450346																																						
CP015785																																						
CP040901																																						
CP002814																																						
AP018191																																						
HG796814																																						
CP019145																																						
CP022094																																						
CP026639																																						
CP010373												sul2*																										
CP036564																																						
LN997845																																						
CP012431						sat4*																																
HF572032																																						
JN983048																																						
CP023911																																						
CP021411																																						
MF168403																																						
GU144016																																						
NC_015912																																						
KP890934																																						
CP002852																																						
HF545615																																						
CP023369																																						
CP029169																																						
CP024361																																						
NC_013337																																						
NC_025187	blaOXA-9*																																					
NC_013329																																						
CP042572																																						
CP033215																																						
NC_021279																																						
CP041128																																						
CP013280																																						
CP023955																			blaCTX-M-15*																			
CP003615																																						
CP011594																																						
CP004364																																						
LR134453																																						
AP017298																																						
CP025925																																						
CP024036																																						
CP044989																																						
JX294736																																						
NC_018517																																						
CP042471																																						
MH286945																																						
CP001271																																						
CP037099																																						
CP038167		tet(L)*																																				
KY798505																																						
JN106169																																						
HG796501																																						
AP014829																																						
CP010016																																						
NC_003201																																						
LR134458																																						
CP001527																																						
CP001255																																						
CP005289								cat-TC*																														
CP022460	blaTEM-84*										mph(A)*																											
GU271942																																						
HF562299																																						
CP009366																																						
DQ176855																																						
CP028570																																						
CP010580																																						
NC_021843																																						
HF953351																																						
CP004861																																						
CP003246																																						
NC_017648																																						
MH251947																																						
LC499744																																						
MF175186																																						
MF156712	blaTEM-34*																																					
GQ900384																																						
CP034892																																						
NC_019981																																						
HE662694																																						
CP022694																																						
CP000658																																						
NC_013788																																						
AB723628																																						
CP044277																																						
HG813238																																						
NC_017472																																						
CP001248																																						
LR131951																																						
CP041652																																						
X90817																																						
NC_012511																																						
GQ900412					ant(6)-Ia*																																	
NC_002809																																						
CP004880																																						
DQ229165																																						
CP043751																																						
AP018383																																						
CP015806																																						
AP018353																																						
NC_018961					ant(6)-Ia*																																	
KY020154																																						
CP002761																																						
CP022018																																						
KU852461																																						
CP014271																																						
CP012459																																						
CP018672																																						
KM613043																																						
CP030112																																						
CP035126																																						
CP043198																																						
MG252893																																						
CP009593																																						
CP033790																																						
CP020096																																						
AP019515																																						
HQ332527																																						
CP011351																																						
CP000258																																						
NC_015256																																						
NC_017344																																						
CP011142																																						
CP040759																																						
NC_016748																																						
MF678351																																						
AB588176																																						
CP011296																																						
MK797990																																						
KU351673																																						
CP016891																																						
CP001498																																						
CP045692																																						
CP002133																																						
CP014902																																						
CP011599																																						
NC_009649																																						
CP008817																																						
CP012521																																						
CP032881																																						
KY000064																																						
CP042533																																						
CP032217																																						
CP041075																																						
CP016196																																						
CP019368																																						
NC_022105																																						
CP037479																																						
CP022731																																						
FR714928																																						
CP031901																																						
KT002541																																						
CP030006																																						
HG796830																																						
CP044814																																						
CP001916																																						
CP020927																																						
JQ004408																																						
CP012474																													vanA*,vanS-A*									
CP038144																																						
CP027128																																						
AP019364																																						
CP043327																																						
CP001524																																						
NC_010910																																						
AP011164																																						
CP020075																																						
CP005932																																						
HE579066																																						
CP034945																																						
LT635649																																						
CP003272																																						
CP021511																																						
NC_007207																																						
NC_021903																																						
NC_011895																																						
HF677577																																						
HE717025																																						
KX470735																																						
CP011014																																						
CP032029																																						
NC_017385																																						
CP024560																																						
LN868941																																						
CP013473																																						
CP040068	blaOXA-9*																																					
CP003296																																						
KU674895																																						
NC_011893																																						
AY167049								catA1*																														
CP030114																																						
NC_007926																																						
CP021204																																						
EU164802																																						
KP900016																																						
CP018112																																						
CP031610																																						
LT985297																																						
CP012434																																						
CP016416																																						
HG796843																																						
AP018147																																						
AP018200																																						
CP001199																																						
NC_014549																																						
CP019905					aph(6)-Ic*	ble*																																
CP021458																																						
KJ646012																																						
AP018379																																						
CP021919																																						
CP022408																																						
AF302424																																						
CP031819																																						
CP018944																																						
CP025284																																						
Z22927																																						
CP013912																																						
NC_018502																																						
CP023936																																						
CP010770																																						
CP013045																																						
JX294735																																						
MG825367																																						
CP002356																																						
CP045283																																						
GQ900464																																						
LR134129																																						
NC_012718																																						
AY532623																																						
CP015634																																						
CP009671																																						
CP026266																																						
CP026753																																						
CP020097																																						
CP006892																																						
MK649823																																						
CP045867																																						
CP023493																																						
CP032802																																						
CP029748																																						
CP003387																																						
NC_004937																																						
CP033448																																						
AP017383																																						
CP021210																																						
CP042405																																						
HG969998																																						
FN392236																																						
CP042397																																						
CP037456																																						
MF135535																																						
CP030435																																						
NC_003442																																						
CP017212																																						
CP040765																																						
KP975074																																						
CP010866																																						
CP028789																																						
AP018315																																						
CP010830																																						
AP019410																																						
KX868552																																						
NC_003894																																						
CP013851																																						
AM886293																																						
CP025397																																						
LT992437	blaTEM-34*																																					
AP018293																																						
CP002828																																						
CP031110																																						
AP017566																																						
AL513383																																						
CP000998																																						
MG948331																																						
CP031573																																						
MK492688								catB3*																														
CP022825																																						
AB914743																																						
LT985321																																						
CP012741																																						
NC_013386																																						
MH581228																																						
CP025615																																						
KT325596																																						
NC_023068																																						
KY000040																																						
CP001772																																						
CP022248																																						
CP036185																																						
KY130431																																						
NC_014367																																						
CP033537											mph(E)*	sul2*		blaOXA-58*																floR*								
NC_017624																																						
CP014149																																						
CP034124																																						
LN833191																																						
CP020489																																						
NC_021186																																						
CP033965																																						
CP034251					aadA2*																																	
GU228571																																						
CP045841																																						
AP018557																																						
MG252895					aadA1*																																	
CP025488																																						
KY352353																																						
KU355874																																						
AB073701																																						
NC_019108																																						
CP043743					aadA2*																																	
AF459640																																						
NC_012855																																						
AP018238																																						
CP021668																																						
NC_011336																																						
CP013321																																						
CP026509																																						
CP021779																																						
AM157767																																						
CP028179																																						
NC_011780																																						
CP021548																																						
CP010977																																						
CP012834																																						
CP042544																																						
AY822042																																						
CP016262																																						
CP026227																																						
CP038502																							aph(3')-VIa*															
CP045561																																						
CP025855																																						
MK181561																																						
NC_023898																																						
NC_010898																																						
NC_021660																																						
AP018240																																						
GQ900379																																						
KU761327																																						
CP023007																																						
CP010095																																						
CP009691																																						
CP041735																																						
CP030792																																						
CP010957																																						
AP018309																																						
AP017611																																						
CP010396	blaOXA-9*																																					
HE603110					aph(6)-Id*																																	
CP018968	blaTEM-34*																																					
CP023934	blaTEM-1*																																					
CP014199																																						
CP035114																																						
CP001749																																						
JQ684025																																						
CP033940																																						
NC_021517																																						
CP007734																																						
NC_007169																																						
CP010832																																						
CP041566																																						
CP019632																																						
NC_010487																																						
CP010383																																						
CP001086																																						
NC_012156																																						
CP025549																																						
CP041055																																						
AF503772		tet(L)*																																				
CP029234																																						
CP029118																																						
NC_011403																																						
CP026686																																						
NC_005326																																						
CP022424																																						
CP034559																																						
JX569338																																						
CP009783																																						
CP034656																																						
CP018251																																						
NC_019111																																						
CP001059																																						
CP022227								catB3*																														
NC_013357																																						
CP009648																																						
MG212499																																						
CP013035																																						
HG796820																																						
CP039508																																						
CP011969																																						
LC331662																																						
CP031019																																						
NC_017447																																						
NC_015599																																						
CP034732																																						
CP040317																																						
JX202563																																						
CP000763																																						
MK396099					aph(3'')-Ib*,aph(6)-Id*			catB3*																														
NC_006673																																						
LT963404																																						
NC_008573																																						
BA000013																																						
CP001474																																						
CP018873																																						
LR134278																																						
CP002965																																						
CP004363																																						
NC_016837																																						
CP035424																																						
AP012345																																						
CP034025																																						
CP010390								catB3*																														
CP025557																																						
CP002234																																						
CP015747																																						
CP020996																																						
CP015160			aac(3)-IId*																																			
CP000630																																						
CP027318																																						
CP044433																																						
CP036436																																						
CP044256																																						
KC886366																																						
CP025878																																						
KC237288																																						
CP000895																																						
CP036161																																						
NC_025147																																						
HF562301																																						
NC_015427																																						
CP044962																																						
MK618661																																						
CP035149																																						
CP028836																																						
KX230795																																						
CP010733																																						
NC_008597																																						
MH624131																																						
FO082821																																						
HG969999	blaOXA-9*																																					
AB856327																																						
CP002255																																						
LT635651																																						
MK748462																																						
CP031576																																						
KX555452																																						
CP026229																																						
CP026280																																						
CP016492																																						
CP010706																																						
FN806792																																						
CP004366																																						
CP036949																																						
CP035172																																						
CP034742																																						
CP013790																																						
AP019838																																						
AP018924																																						
CP036285																																						
NC_013164																																						
CP029887																																						
CP016088																																						
NC_016583																																						
KT334398																																						
NC_019259																																						
CP028890																																						
CP009543																																						
CP004122																																						
CP042824																																						
CP024587																																						
CP013746																																						
NC_015900																																						
CP037512																																						
CP032196																																						
CP009772																																						
CP028821								catB3*																														
CP031945																																						
CP013792																																						
CP022357																																						
NC_019038																																						
CP001517																																						
CP010991																																						
CP002055																																						
CP009121																																						
CP014997																																						
NC_004767																																						
CP002731																																						
JX101639																																						
LT853883																																						
AP018329																																						
JF834910																																						
CP014560																																						
CP016898																																						
CP035536																																						
NC_022650																																						
CP037505																																						
CP001529																																						
CP031066																																						
CP014361																																						
MF535908	blaTEM-2*																																					
CP030629					ant(6)-Ia*																																	
CP039026																																						
CP028155																																						
CP036947																																						
CP036766																																						
CP020099																																						
CP031790																																						
CP042935																																						
CP030706					ant(6)-Ia*																																	
NC_019230																																						
CP040569																																						
CP035159																																						
AB088420																																						
NC_009602																																						
FO082822																																						
CP032820																																						
CP019756																																						
NC_011405																																						
CP040369																																						
CP031882																																						
CP016158																																						
CP014792																																						
KM659093																																						
NC_023909						ble*																			dfrA27*													
EF090911																																						
AF074612																																						
CP003719																																						
NC_009841																																						
CP018749																																						
NC_014247																																						
CP002945																																						
CP010316																																						
CP020497																																						
CP014297																																						
CP035111																																						
CP039973																																						
CP021734																																						
MF156710	blaTEM-34*																																					
HE652087																																						
CP024917																																						
MF144194																																						
LT174531																																						
CP043014																																						
CP042287																																						
NC_020270																																						
HE603216																																						
AP018707																																						
CP000278																																						
MH909331																																						
CP029459																																						
CP024823	blaTEM-1*																																					
MK376342																																						
CP043216																																						
KX839209																																						
CP027547																																						
NC_014642																																						
FN377602																																						
CP011315																																						
CP010197																																						
CP003462																																						
CP031580																																						
CP028038																																						
CP030935																																						
KP979588																																						
CP017202																																						
CP019940																																						
CP024417																																						
CP013412																																						
CP023381																																						
CP001971																																						
KC255223																																						
CP024112																																						
CP013712																																						
CP030129																																						
KC788405																																						
CP024533																																						
NC_002120																																						
AY673958																																						
U32380																																						
CP038866																																						
LR025105																																						
CP037246																																						
CP031715																																						
NC_004574																																						
NC_019114																																						
CP032318																																						
CP041104																																						
CP036923																																						
CP014103																																						
CP031526																																						
AM236083																																						
AY066026																																						
CP012437																													vanR-A*									
CP042406																																						
CP028651																																						
KX246267																																						
AP003017																																						
CP002537																																						
CP002307																																						
NC_011497																																						
CP013809																																						
CP018246																																						
CP032932																																						
NC_020128																																						
MG879030																																						
CP002323																																						
CP041303																																						
NC_019554																																						
KU295136																																						
CP028973																																						
CP018261																																						
CP002655																																						
NC_011876																																						
NC_015409																																						
CP019024																																						
CP043029																																						
MN053930																																						
CP024788																																						
NC_017364																																						
CP045383																																						
NC_019214																																						
JN202624																																						
NC_016773																																						
NC_002096																																						
GQ983559																																						
CP015026																																						
CP019425																																						
NC_021728																																						
CP045731																																						
CP029764																																						
CP026278																																						
CP019263																																						
HG796786																																						
CP003819																																						
KY471312																																						
NC_012266																																						
CP005988																																						
GU228572																																						
HM114217																																						
JF267652																																						
CP008919																																						
CP025017																																						
CP009599																																						
NC_018979																																						
CP041155																																						
CP009980																																						
CP024994																																						
AP018566																																						
CP042060																																						
GU722201																																						
CP045413																																						
CP003452																																						
EU370913																																						
CP006014																																						
CP044669																																						
CP008958																																						
MK376343																																						
HM021330																																						
CP031583																																						
MH423314																																						
CP020984																																						
CP018720																																						
CP014237																																						
CP002625																																						
CP017909																																						
CP041625																																						
KM659096																																						
MH457201																																						
KY363997																																						
CP002310																																						
CP023954																																						
NC_022587																																						
NC_021250																																						
CP020848								catB3*																														
CP002619																																						
CP013713																																						
CP010903																																						
CP010239																																						
CP037481																																						
CP016583																																						
KX528699																																						
CP014333																																						
NC_028464																																						
NC_013092																																						
CP015811																																						
CP034042																																						
CP022519																																						
CP002642																																						
U94409																																						
CP020446																																						
CP001812																																						
NC_010858																																						
CP013061																																						
CP011135																																						
LN831037																																						
CP003648																																						
NC_004653																																						
CP033554		tet(39)*																																				
NC_025149																																						
NC_017024																																						
NC_013787																																						
CP017847																																						
CP031017																																						
NC_017642																																						
CP004356																																						
CP045321																																						
U35629																																						
CP035489																																						
CP012104																																						
CP035724																																						
MK047610																																						
CP018848																																						
CP031197																																						
MK079571																																						
JX193302																																						
FP103044																																						
NC_017508																																						
CP028143																																						
LR134212																																						
CP036516																																						
CP009989																																						
CP030882																																						
CP002866																																						
KM922672																																						
MG944248																																						
CP017360																																						
CP017357																																						
CP026398																																						
CP001518																																						
CP030652					ant(6)-Ia*																																	
AP017606																																						
CP012530																																						
CP023385																																						
CP018901																																						
CP022422																																						
CP026424																																						
JQ821353																																						
NC_019281																																						
CP012052																																						
NC_005016																																						
CP037521																																						
CP038005																																						
CP012888																																						
CP037498																																						
NC_004945																																						
CP035036																																						
NC_004604																																						
CP032935																																						
CP015517																																						
CP006752																																						
CP027110																																						
CP029083																																						
CP018444																																						
NC_012150																																						
CP006054																																						
AP014824																																						
GQ149343																																						
NC_012944																																						
LC331663																																						
KX009060																																						
CP013487																																						
CP023280																																						
CP020094																																						
LR131948																																						
CP028549																																						
CP017030																																						
NC_002182																																						
CP036590																																						
CP030275																																						
NC_011866																																						
CP014909																																						
CP017321																																						
JQ776510																																						
CP042952																																						
NC_019763																																						
CP029363																																						
CP027401																																						
CP030600																																						
CP030780																																						
CP022911																																						
AP019709																																						
CP027767																																						
AF449498																																						
NC_013950																																						
CP030184																																						
CP026818																																						
NC_016859																																						
NC_021652																																						
CP003356																																						
CP027396																																						
CP006801																																						
CP023922																																						
CP001917																																						
CP039449																																						
CP018652																																						
KU318420																																						
CP034150																																						
CP023259					aph(3'')-Ib*																																	
LT985230																																						
CP016274																																						
AP019826																																						
AE016878																																						
CP018174																																						
CP029046																																						
MK356557																																						
CP036331																																						
CP003724																																						
CP011291																																						
NC_016607																																						
CP012501																																						
CP031175																																						
CP023376																																						
CP026369								catB3*																														
CP018777																																						
NC_007593																																						
CP003433																																						
CP001541																																						
CP034172																																						
CP014757																																						
CP034154																																						
CP028544																																						
CP009640																																						
NC_014913																																						
CP029136																																						
NC_019086																																						
CP038602																																						
CP002813																																						
NC_022377																																						
CP035096																																						
NC_004988																																						
CP033551					aph(3'')-Ib*,aph(6)-Id*							sul2*																										
KF740633																																						
JF268688																																						
NC_010935																																						
CP024546																																						
KY991369																																						
NC_017380																																						
CP014701																																						
CP007808																																						
NC_019381																																						
CP007050																																						
CP042059																																						
CP031234																																						
KJ020575	blaTEM-2*																																					
NC_018685																																						
HQ230976																																						
MK372389																																						
NC_010855																																						
NC_015060																																						
NC_012104																																						
CP002230																																						
CP020103																																						
CP016508																																						
CP013158																																						
CP033849																																						
CP023903								catB3*																														
JX202560																																						
KF740631																																						
DQ355980	blaTEM-1*																																					
MK372392																																						
KP718939																																						
NC_008246																																						
CP004131																																						
NC_011984																																						
NC_023275																																						
HE603209																																						
CP035752																																						
CP024581																																						
CP013631																																						
JN979787																																						
AE017195																																						
NC_014975																																						
NC_018993																																						
NC_017064																																						
CP015373																																						
CP012499																																						
CP034052																																						
NC_009472																																						
GQ900378																																						
NC_010480																																						
CP028042																																						
NC_004837																																						
NC_011994																																						
CP036336																																						
CP009105																																						
JF274992																																						
NC_013785																																						
LC201956																																						
CP021895																																						
CP019276	blaTEM-1*																																					
NC_013104																																						
MN148427																																						
NC_013390																																						
CP026416																																						
CP001880																																						
KM583817																																						
CP019310																																						
FJ947048																																						
CP016802																																						
CP022453						ble*																																
CP016971																																						
CP003980																																						
AB237782																																						
CP026267																																						
MK033500																																						
CP007500				blaPC1*																																		
MH595534																																						
CP014100		tet(A)*										sul2*																										
MG299138																																						
NC_007352																																						
CP016511																																						
NC_017140																																						
CP017205																																						
NC_021811																																						
CP003429																																						
AJ311718																																						
KY471314																																						
CP015374																																						
CP028095																																						
CP019166																																						
CP014822																																						
KY887591																																						
NC_015423																																						
CP036222																																						
CP042620																																						
CP045923																																						
CP019677																																						
X06826																																						
AP019764																																						
CP020072																																						
CP013323																																						
LT592165																																						
CP020548																																						
CP003756																																						
NC_013393																																						
CP036938																																						
KX928751																																						
